camera_id,roi_id,date,time,red,green,blue,gcc
"PiCam_013_20210820_20220724","5","2021-8-20","00:00:09","   0.00366476","    0.0178819","   0.00379486","     0.705637"
"PiCam_013_20210820_20220724","5","2021-8-20","05:00:06","   0.00988474","     0.396580","     0.142124","     0.722910"
"PiCam_013_20210820_20220724","5","2021-8-20","10:00:06","      89.2436","      74.3712","      63.4238","     0.327571"
"PiCam_013_20210820_20220724","5","2021-8-20","15:00:08","      150.149","      148.109","      147.414","     0.332327"
"PiCam_013_20210820_20220724","5","2021-8-20","20:00:09","      50.7899","      42.9734","      35.6692","     0.332014"
"PiCam_013_20210820_20220724","5","2021-8-21","00:00:06","   0.00346070","    0.0177022","   0.00359404","     0.715040"
"PiCam_013_20210820_20220724","5","2021-8-21","05:00:09","    0.0509576","      1.06444","     0.257537","     0.775303"
"PiCam_013_20210820_20220724","5","2021-8-21","10:00:06","      66.5903","      52.3361","      41.4507","     0.326332"
"PiCam_013_20210820_20220724","5","2021-8-21","15:00:04","      141.787","      138.589","      137.846","     0.331376"
"PiCam_013_20210820_20220724","5","2021-8-21","20:00:08","      53.0219","      51.9966","      50.1594","     0.335078"
"PiCam_013_20210820_20220724","5","2021-8-22","00:00:06","   0.00422960","     0.847326","    0.0136841","     0.979296"
"PiCam_013_20210820_20220724","5","2021-8-22","05:00:04","    0.0144910","     0.567525","    0.0197250","     0.943138"
"PiCam_013_20210820_20220724","5","2021-8-22","10:00:04","      86.7214","      67.4027","      53.3106","     0.324934"
"PiCam_013_20210820_20220724","5","2021-8-22","15:00:08","      108.533","      81.4066","      63.3961","     0.321338"
"PiCam_013_20210820_20220724","5","2021-8-22","20:00:05","      40.7764","      41.3099","      40.4483","     0.337128"
"PiCam_013_20210820_20220724","5","2021-8-23","00:00:07","    0.0125856","    0.0149128","    0.0178952","     0.328521"
"PiCam_013_20210820_20220724","5","2021-8-23","05:00:06","      6.89643","      7.34847","      6.70496","     0.350765"
"PiCam_013_20210820_20220724","5","2021-8-23","10:00:06","      90.9858","      73.5872","      59.6495","     0.328188"
"PiCam_013_20210820_20220724","5","2021-8-23","15:00:08","      90.4986","      85.1238","      87.4041","     0.323632"
"PiCam_013_20210820_20220724","5","2021-8-23","20:00:06","      44.9551","      37.5967","      32.6239","     0.326429"
"PiCam_013_20210820_20220724","5","2021-8-24","00:00:04","   0.00532422","     0.171286","   0.00203548","     0.958803"
"PiCam_013_20210820_20220724","5","2021-8-24","05:00:07","   0.00715239","     0.171785","   0.00393826","     0.939354"
"PiCam_013_20210820_20220724","5","2021-8-24","10:00:07","      78.3414","      62.5119","      51.3054","     0.325314"
"PiCam_013_20210820_20220724","5","2021-8-24","15:00:08","      93.8299","      71.4001","      55.4592","     0.323533"
"PiCam_013_20210820_20220724","5","2021-8-24","20:00:05","      50.7566","      41.2608","      31.9077","     0.332949"
"PiCam_013_20210820_20220724","5","2021-8-25","00:00:08","   0.00429902","     0.824320","    0.0126602","     0.979841"
"PiCam_013_20210820_20220724","5","2021-8-25","05:00:06","    0.0143074","     0.654821","    0.0203479","     0.949737"
"PiCam_013_20210820_20220724","5","2021-8-25","10:00:06","      84.1917","      62.1407","      48.0494","     0.319684"
"PiCam_013_20210820_20220724","5","2021-8-25","15:00:04","      167.538","      130.135","      101.420","     0.326077"
"PiCam_013_20210820_20220724","5","2021-8-25","20:00:08","      63.1625","      46.9471","      39.3263","     0.314162"
"PiCam_013_20210820_20220724","5","2021-8-26","00:00:06","   0.00416698","     0.850237","    0.0127897","     0.980447"
"PiCam_013_20210820_20220724","5","2021-8-26","05:00:05","   0.00753781","    0.0214747","   0.00896693","     0.565429"
