camera_id,roi_id,date,time,red,green,blue,gcc
"PiCam_013_20210820_20220724","2","2021-8-20","00:00:09","  0.000488379","    0.0110950","  0.000275496","     0.935586"
"PiCam_013_20210820_20220724","2","2021-8-20","05:00:06","    0.0133991","     0.770725","      1.07468","     0.414634"
"PiCam_013_20210820_20220724","2","2021-8-20","10:00:06","      159.264","      146.122","      143.138","     0.325784"
"PiCam_013_20210820_20220724","2","2021-8-20","15:00:08","      154.161","      159.497","      138.819","     0.352498"
"PiCam_013_20210820_20220724","2","2021-8-20","20:00:09","      61.8473","      56.4056","      38.6439","     0.359508"
"PiCam_013_20210820_20220724","2","2021-8-21","00:00:06","   0.00111451","   0.00703767","   0.00131487","     0.743386"
"PiCam_013_20210820_20220724","2","2021-8-21","05:00:09","    0.0370041","      1.30390","     0.325323","     0.782546"
"PiCam_013_20210820_20220724","2","2021-8-21","10:00:06","      76.3714","      64.9148","      42.6254","     0.352967"
"PiCam_013_20210820_20220724","2","2021-8-21","15:00:04","      145.977","      152.889","      130.922","     0.355731"
"PiCam_013_20210820_20220724","2","2021-8-21","20:00:08","      65.1827","      68.2145","      54.6966","     0.362662"
"PiCam_013_20210820_20220724","2","2021-8-22","00:00:06","   0.00159036","     0.842967","   0.00110198","     0.996816"
"PiCam_013_20210820_20220724","2","2021-8-22","05:00:04","   0.00328091","     0.833638","    0.0142507","     0.979403"
"PiCam_013_20210820_20220724","2","2021-8-22","10:00:04","      105.949","      90.6527","      55.8727","     0.359057"
"PiCam_013_20210820_20220724","2","2021-8-22","15:00:08","      127.258","      104.062","      61.6240","     0.355228"
"PiCam_013_20210820_20220724","2","2021-8-22","20:00:05","      56.0022","      59.1858","      48.6796","     0.361181"
"PiCam_013_20210820_20220724","2","2021-8-23","00:00:07","     0.110236","     0.218518","    0.0822230","     0.531704"
"PiCam_013_20210820_20220724","2","2021-8-23","05:00:06","      57.1345","      52.3797","      54.7701","     0.318835"
"PiCam_013_20210820_20220724","2","2021-8-23","10:00:06","      152.696","      132.105","      117.529","     0.328350"
"PiCam_013_20210820_20220724","2","2021-8-23","15:00:08","      110.668","      112.335","      91.9439","     0.356678"
"PiCam_013_20210820_20220724","2","2021-8-23","20:00:06","      66.3171","      59.9744","      41.3289","     0.357799"
"PiCam_013_20210820_20220724","2","2021-8-24","00:00:04","   0.00480866","     0.136934","  0.000112703","     0.965307"
"PiCam_013_20210820_20220724","2","2021-8-24","05:00:07","   0.00219144","     0.874249","    0.0348628","     0.959339"
"PiCam_013_20210820_20220724","2","2021-8-24","10:00:07","      176.460","      158.004","      159.688","     0.319748"
"PiCam_013_20210820_20220724","2","2021-8-24","15:00:08","      139.177","      117.040","      95.5515","     0.332718"
"PiCam_013_20210820_20220724","2","2021-8-24","20:00:05","      68.4291","      58.7294","      37.6143","     0.356426"
"PiCam_013_20210820_20220724","2","2021-8-25","00:00:08","  0.000989281","     0.911015","   0.00101433","     0.997806"
"PiCam_013_20210820_20220724","2","2021-8-25","05:00:06","   0.00101433","     0.920595","   0.00309307","     0.995558"
"PiCam_013_20210820_20220724","2","2021-8-25","10:00:06","      103.638","      83.2536","      52.5738","     0.347664"
"PiCam_013_20210820_20220724","2","2021-8-25","15:00:04","      186.813","      159.201","      98.3465","     0.358271"
"PiCam_013_20210820_20220724","2","2021-8-25","20:00:08","      81.5597","      65.4184","      43.1317","     0.344109"
"PiCam_013_20210820_20220724","2","2021-8-26","00:00:06","   0.00126478","     0.875902","   0.00128982","     0.997092"
"PiCam_013_20210820_20220724","2","2021-8-26","05:00:05","   0.00420757","     0.300378","   0.00123973","     0.982188"
"PiCam_013_20210820_20220724","2","2021-8-26","10:00:08","      155.967","      125.363","      109.188","     0.321017"
"PiCam_013_20210820_20220724","2","2021-8-26","15:00:05","      178.465","      175.403","      153.269","     0.345869"
"PiCam_013_20210820_20220724","2","2021-8-26","20:00:05","      74.0236","      60.8546","      41.8228","     0.344393"
"PiCam_013_20210820_20220724","2","2021-8-27","00:00:09","  0.000676217","     0.925879","   0.00137748","     0.997787"
"PiCam_013_20210820_20220724","2","2021-8-27","05:00:07","      6.92057","      7.10380","      7.33583","     0.332572"
"PiCam_013_20210820_20220724","2","2021-8-27","10:00:05","      191.695","      167.900","      172.242","     0.315698"
"PiCam_013_20210820_20220724","2","2021-8-27","15:00:05","      160.090","      157.092","      135.541","     0.346994"
"PiCam_013_20210820_20220724","2","2021-8-27","20:00:06","      75.2813","      59.0463","      37.1971","     0.344244"
"PiCam_013_20210820_20220724","2","2021-8-28","00:00:08","   0.00177820","     0.814366","  0.000726307","     0.996934"
"PiCam_013_20210820_20220724","2","2021-8-28","05:00:07","  0.000150270","   0.00314316","   0.00245442","     0.546841"
"PiCam_013_20210820_20220724","2","2021-8-28","10:00:05","      83.6893","      63.6743","      39.4597","     0.340826"
"PiCam_013_20210820_20220724","2","2021-8-28","15:00:07","      167.945","      132.629","      79.8278","     0.348655"
"PiCam_013_20210820_20220724","2","2021-8-28","20:00:05","      101.991","      76.8480","      44.9311","     0.343423"
"PiCam_013_20210820_20220724","2","2021-8-29","00:00:08","  0.000388199","   0.00121469","   0.00803947","     0.125974"
"PiCam_013_20210820_20220724","2","2021-8-29","05:00:06","   0.00396965","   0.00776398","   0.00601082","     0.437544"
"PiCam_013_20210820_20220724","2","2021-8-29","10:00:05","      142.559","      115.214","      114.592","     0.309412"
"PiCam_013_20210820_20220724","2","2021-8-29","15:00:06","      111.256","      81.2473","      49.4327","     0.335821"
"PiCam_013_20210820_20220724","2","2021-8-29","20:00:09","      111.045","      80.2930","      51.1058","     0.331182"
"PiCam_013_20210820_20220724","2","2021-8-30","00:00:07","   0.00157784","     0.831033","   0.00100180","     0.996906"
