camera_id,roi_id,date,time,red,green,blue,gcc
"PiCam_013_20210820_20220724","3","2021-8-20","00:00:09","  8.88336e-05","  8.88336e-05","  8.88336e-05","     0.333333"
"PiCam_013_20210820_20220724","3","2021-8-20","05:00:06","   0.00204317","     0.686373","     0.704406","     0.492793"
"PiCam_013_20210820_20220724","3","2021-8-20","10:00:06","      146.560","      129.927","      125.264","     0.323401"
"PiCam_013_20210820_20220724","3","2021-8-20","15:00:08","      161.478","      165.632","      144.937","     0.350879"
"PiCam_013_20210820_20220724","3","2021-8-20","20:00:09","      65.0983","      56.8569","      40.2679","     0.350486"
"PiCam_013_20210820_20220724","3","2021-8-21","00:00:06","      0.00000","   0.00288709","      0.00000","      1.00000"
"PiCam_013_20210820_20220724","3","2021-8-21","05:00:09","    0.0266945","      1.34037","     0.340366","     0.785021"
"PiCam_013_20210820_20220724","3","2021-8-21","10:00:06","      79.6597","      65.4220","      45.3039","     0.343629"
"PiCam_013_20210820_20220724","3","2021-8-21","15:00:04","      153.167","      155.168","      135.348","     0.349727"
"PiCam_013_20210820_20220724","3","2021-8-21","20:00:08","      66.7108","      66.1280","      55.6799","     0.350777"
"PiCam_013_20210820_20220724","3","2021-8-22","00:00:06","   0.00128809","     0.863774","      0.00000","     0.998511"
"PiCam_013_20210820_20220724","3","2021-8-22","05:00:04","   0.00248734","     0.887625","    0.0111042","     0.984919"
"PiCam_013_20210820_20220724","3","2021-8-22","10:00:04","      108.962","      85.6679","      58.2657","     0.338748"
"PiCam_013_20210820_20220724","3","2021-8-22","15:00:08","      131.313","      99.5804","      65.7658","     0.335673"
"PiCam_013_20210820_20220724","3","2021-8-22","20:00:05","      55.8552","      55.3957","      48.7409","     0.346241"
"PiCam_013_20210820_20220724","3","2021-8-23","00:00:07","    0.0368659","    0.0811051","    0.0405081","     0.511771"
"PiCam_013_20210820_20220724","3","2021-8-23","05:00:06","      79.5753","      69.8053","      71.6391","     0.315833"
"PiCam_013_20210820_20220724","3","2021-8-23","10:00:06","      165.627","      143.755","      137.866","     0.321421"
"PiCam_013_20210820_20220724","3","2021-8-23","15:00:08","      113.831","      106.118","      94.7760","     0.337176"
"PiCam_013_20210820_20220724","3","2021-8-23","20:00:06","      69.6931","      54.7545","      41.5089","     0.329933"
"PiCam_013_20210820_20220724","3","2021-8-24","00:00:04","   0.00159901","    0.0948743","      0.00000","     0.983425"
"PiCam_013_20210820_20220724","3","2021-8-24","05:00:07","   0.00444168","     0.304522","      0.00000","     0.985624"
"PiCam_013_20210820_20220724","3","2021-8-24","10:00:07","      132.379","      105.568","      99.1019","     0.313213"
"PiCam_013_20210820_20220724","3","2021-8-24","15:00:08","      140.174","      108.530","      96.2009","     0.314666"
"PiCam_013_20210820_20220724","3","2021-8-24","20:00:05","      70.5335","      52.8909","      39.1726","     0.325288"
"PiCam_013_20210820_20220724","3","2021-8-25","00:00:08","   0.00182109","     0.838012","  0.000666252","     0.997041"
"PiCam_013_20210820_20220724","3","2021-8-25","05:00:06","   0.00124367","     0.950875","   0.00115484","     0.997484"
"PiCam_013_20210820_20220724","3","2021-8-25","10:00:06","      109.691","      75.5724","      53.9841","     0.315876"
"PiCam_013_20210820_20220724","3","2021-8-25","15:00:04","      197.238","      151.976","      103.950","     0.335366"
"PiCam_013_20210820_20220724","3","2021-8-25","20:00:08","      85.1793","      58.5171","      44.2258","     0.311390"
"PiCam_013_20210820_20220724","3","2021-8-26","00:00:06","   0.00248734","     0.763969","  0.000355334","     0.996293"
"PiCam_013_20210820_20220724","3","2021-8-26","05:00:05","   0.00595185","     0.362796","  0.000310918","     0.983030"
"PiCam_013_20210820_20220724","3","2021-8-26","10:00:08","      148.178","      106.024","      87.4099","     0.310364"
"PiCam_013_20210820_20220724","3","2021-8-26","15:00:05","      186.347","      167.724","      158.785","     0.327039"
"PiCam_013_20210820_20220724","3","2021-8-26","20:00:05","      78.4419","      54.7706","      43.0171","     0.310791"
"PiCam_013_20210820_20220724","3","2021-8-27","00:00:09","   0.00222084","     0.819757","      0.00000","     0.997298"
"PiCam_013_20210820_20220724","3","2021-8-27","05:00:07","      5.22546","      5.27254","      5.20521","     0.335762"
"PiCam_013_20210820_20220724","3","2021-8-27","10:00:05","      155.878","      123.786","      122.013","     0.308173"
"PiCam_013_20210820_20220724","3","2021-8-27","15:00:05","      168.613","      146.935","      141.625","     0.321399"
"PiCam_013_20210820_20220724","3","2021-8-27","20:00:06","      78.4809","      50.2602","      38.7916","     0.300002"
"PiCam_013_20210820_20220724","3","2021-8-28","00:00:08","  0.000666252","     0.859598","  8.88336e-05","     0.999122"
"PiCam_013_20210820_20220724","3","2021-8-28","05:00:07","      0.00000","   0.00444168","   0.00106600","     0.806452"
"PiCam_013_20210820_20220724","3","2021-8-28","10:00:05","      85.7176","      53.5009","      40.7928","     0.297209"
"PiCam_013_20210820_20220724","3","2021-8-28","15:00:07","      190.141","      136.557","      118.457","     0.306763"
"PiCam_013_20210820_20220724","3","2021-8-28","20:00:05","      107.167","      62.3878","      46.6833","     0.288515"
