camera_id,roi_id,date,time,red,green,blue,gcc
"PiCam_013_20210820_20220724","4","2021-8-20","00:00:09","  0.000660031","   0.00947805","  0.000528025","     0.888614"
"PiCam_013_20210820_20220724","4","2021-8-20","05:00:06","    0.0142303","     0.502785","      1.72099","     0.224658"
"PiCam_013_20210820_20220724","4","2021-8-20","10:00:06","      163.229","      150.009","      156.543","     0.319317"
"PiCam_013_20210820_20220724","4","2021-8-20","15:00:08","      158.939","      167.772","      148.778","     0.352841"
"PiCam_013_20210820_20220724","4","2021-8-20","20:00:09","      61.7618","      55.5657","      39.3557","     0.354637"
"PiCam_013_20210820_20220724","4","2021-8-21","00:00:06","  0.000475222","  0.000475222","  0.000897642","     0.257143"
"PiCam_013_20210820_20220724","4","2021-8-21","05:00:09","    0.0234443","      1.30559","     0.305594","     0.798708"
"PiCam_013_20210820_20220724","4","2021-8-21","10:00:06","      75.3926","      64.9734","      44.5907","     0.351290"
"PiCam_013_20210820_20220724","4","2021-8-21","15:00:04","      151.495","      157.715","      136.324","     0.353991"
"PiCam_013_20210820_20220724","4","2021-8-21","20:00:08","      63.3297","      66.7197","      53.5015","     0.363494"
"PiCam_013_20210820_20220724","4","2021-8-22","00:00:06","   0.00174248","     0.818307","  0.000422420","     0.997361"
"PiCam_013_20210820_20220724","4","2021-8-22","05:00:04","   0.00190089","     0.873432","   0.00607229","     0.990954"
"PiCam_013_20210820_20220724","4","2021-8-22","10:00:04","      101.530","      85.1833","      55.2470","     0.352056"
"PiCam_013_20210820_20220724","4","2021-8-22","15:00:08","      125.132","      101.057","      63.3748","     0.348998"
"PiCam_013_20210820_20220724","4","2021-8-22","20:00:05","      57.4495","      59.8395","      49.5934","     0.358573"
"PiCam_013_20210820_20220724","4","2021-8-23","00:00:07","    0.0112205","    0.0127518","    0.0177416","     0.305696"
"PiCam_013_20210820_20220724","4","2021-8-23","05:00:06","      81.1712","      68.8071","      67.8256","     0.315913"
"PiCam_013_20210820_20220724","4","2021-8-23","10:00:06","      142.113","      123.536","      109.822","     0.329015"
"PiCam_013_20210820_20220724","4","2021-8-23","15:00:08","      108.441","      108.893","      91.8465","     0.352198"
"PiCam_013_20210820_20220724","4","2021-8-23","20:00:06","      67.7980","      57.9987","      40.5874","     0.348583"
"PiCam_013_20210820_20220724","4","2021-8-24","00:00:04","   0.00337936","     0.113024","      0.00000","     0.970968"
"PiCam_013_20210820_20220724","4","2021-8-24","05:00:07","   0.00485783","     0.114476","      0.00000","     0.959292"
"PiCam_013_20210820_20220724","4","2021-8-24","10:00:07","      159.737","      140.458","      145.337","     0.315258"
"PiCam_013_20210820_20220724","4","2021-8-24","15:00:08","      122.602","      98.2506","      73.2853","     0.334029"
"PiCam_013_20210820_20220724","4","2021-8-24","20:00:05","      66.1317","      55.7876","      37.6196","     0.349680"
"PiCam_013_20210820_20220724","4","2021-8-25","00:00:08","   0.00174248","     0.789001","  0.000369617","     0.997330"
"PiCam_013_20210820_20220724","4","2021-8-25","05:00:06","  0.000211210","     0.956887","  0.000660031","     0.999090"
"PiCam_013_20210820_20220724","4","2021-8-25","10:00:06","      102.475","      79.1926","      50.8811","     0.340542"
"PiCam_013_20210820_20220724","4","2021-8-25","15:00:04","      190.279","      157.629","      101.864","     0.350465"
"PiCam_013_20210820_20220724","4","2021-8-25","20:00:08","      78.8646","      61.1028","      41.6964","     0.336351"
"PiCam_013_20210820_20220724","4","2021-8-26","00:00:06","   0.00163688","     0.818676","  0.000158407","     0.997812"
"PiCam_013_20210820_20220724","4","2021-8-26","05:00:05","   0.00382818","     0.528447","   0.00155767","     0.989911"
"PiCam_013_20210820_20220724","4","2021-8-26","10:00:08","      140.033","      106.307","      79.8036","     0.325952"
"PiCam_013_20210820_20220724","4","2021-8-26","15:00:05","      184.476","      178.410","      160.127","     0.341119"
"PiCam_013_20210820_20220724","4","2021-8-26","20:00:05","      76.1404","      60.1522","      42.5117","     0.336414"
"PiCam_013_20210820_20220724","4","2021-8-27","00:00:09","   0.00227051","     0.697098","  0.000158407","     0.996528"
"PiCam_013_20210820_20220724","4","2021-8-27","05:00:07","      2.84080","      3.04425","      2.56198","     0.360393"
"PiCam_013_20210820_20220724","4","2021-8-27","10:00:05","      136.930","      106.603","      98.3529","     0.311808"
"PiCam_013_20210820_20220724","4","2021-8-27","15:00:05","      164.235","      158.745","      141.732","     0.341598"
"PiCam_013_20210820_20220724","4","2021-8-27","20:00:06","      75.8984","      55.2369","      37.2412","     0.328056"
"PiCam_013_20210820_20220724","4","2021-8-28","00:00:08","   0.00113525","     0.817251","      0.00000","     0.998613"
"PiCam_013_20210820_20220724","4","2021-8-28","05:00:07","      0.00000","  0.000211210","   0.00343216","    0.0579710"
"PiCam_013_20210820_20220724","4","2021-8-28","10:00:05","      81.6894","      57.6962","      38.0435","     0.325179"
"PiCam_013_20210820_20220724","4","2021-8-28","15:00:07","      172.111","      130.398","      85.4183","     0.336139"
"PiCam_013_20210820_20220724","4","2021-8-28","20:00:05","      106.146","      72.2408","      45.6281","     0.322482"
"PiCam_013_20210820_20220724","4","2021-8-29","00:00:08","  0.000290414","  0.000290414","  0.000528025","     0.261905"
"PiCam_013_20210820_20220724","4","2021-8-29","05:00:06","   0.00216490","   0.00570267","    0.0108245","     0.305085"
"PiCam_013_20210820_20220724","4","2021-8-29","10:00:05","      121.642","      93.5906","      92.9440","     0.303691"
"PiCam_013_20210820_20220724","4","2021-8-29","15:00:06","      117.439","      77.4730","      51.0590","     0.314968"
"PiCam_013_20210820_20220724","4","2021-8-29","20:00:09","      115.385","      74.1580","      50.9564","     0.308350"
"PiCam_013_20210820_20220724","4","2021-8-30","00:00:07","   0.00190089","     0.791008","  0.000184809","     0.997370"
"PiCam_013_20210820_20220724","4","2021-8-30","05:00:05","  5.28025e-05","  7.92037e-05","  0.000369617","     0.157895"
"PiCam_013_20210820_20220724","4","2021-8-30","10:00:08","      109.792","      67.2193","      45.7966","     0.301691"
"PiCam_013_20210820_20220724","4","2021-8-30","15:00:08","      104.229","      60.6299","      40.9086","     0.294652"
"PiCam_013_20210820_20220724","4","2021-8-30","20:00:06","      118.723","      70.9030","      50.2177","     0.295621"
"PiCam_013_20210820_20220724","4","2021-8-31","00:00:05","  0.000264012","   0.00187449","   0.00665311","     0.213213"
"PiCam_013_20210820_20220724","4","2021-8-31","05:00:08","  0.000105605","     0.949732","  0.000448821","     0.999417"
"PiCam_013_20210820_20220724","4","2021-8-31","10:00:07","      114.751","      63.8682","      43.9460","     0.286963"
"PiCam_013_20210820_20220724","4","2021-8-31","15:00:05","      184.458","      119.650","      83.4501","     0.308727"
"PiCam_013_20210820_20220724","4","2021-8-31","20:00:09","      94.0070","      52.9476","      40.4133","     0.282586"
"PiCam_013_20210820_20220724","4","2021-9-1","00:00:06","      0.00000","      0.00000","  0.000739235","      0.00000"
"PiCam_013_20210820_20220724","4","2021-9-1","05:00:04","   0.00108245","     0.826016","  0.000369617","     0.998245"
"PiCam_013_20210820_20220724","4","2021-9-1","10:00:08","      121.549","      92.2794","      88.8378","     0.304888"
"PiCam_013_20210820_20220724","4","2021-9-1","15:00:05","      107.906","      56.9139","      43.2419","     0.273543"
"PiCam_013_20210820_20220724","4","2021-9-1","20:00:07","      108.312","      56.0257","      42.4935","     0.270876"
"PiCam_013_20210820_20220724","4","2021-9-2","00:00:05","   0.00364337","     0.694802","  0.000422420","     0.994182"
"PiCam_013_20210820_20220724","4","2021-9-2","05:00:08","   0.00224411","     0.788632","  0.000739235","     0.996231"
"PiCam_013_20210820_20220724","4","2021-9-2","10:00:07","      128.559","      80.9869","      74.3080","     0.285312"
"PiCam_013_20210820_20220724","4","2021-9-2","15:00:05","      213.848","      139.324","      101.903","     0.306157"
"PiCam_013_20210820_20220724","4","2021-9-2","20:00:06","      93.0726","      47.2017","      36.9791","     0.266295"
"PiCam_013_20210820_20220724","4","2021-9-3","00:00:09","  0.000765636","    0.0175040","  7.92037e-05","     0.953957"
"PiCam_013_20210820_20220724","4","2021-9-3","05:00:06","  0.000343216","     0.956148","  0.000950445","     0.998649"
"PiCam_013_20210820_20220724","4","2021-9-3","10:00:05","      132.706","      68.0775","      52.4532","     0.268829"
"PiCam_013_20210820_20220724","4","2021-9-3","15:00:08","      139.243","      73.6296","      58.0748","     0.271748"
"PiCam_013_20210820_20220724","4","2021-9-3","20:00:07","      112.422","      55.1236","      43.5760","     0.261099"
"PiCam_013_20210820_20220724","4","2021-9-4","05:00:05","      0.00000","      0.00000","      0.00000","         -NaN"
"PiCam_013_20210820_20220724","4","2021-9-4","10:00:08","      103.104","      52.8528","      43.5901","     0.264864"
