camera_id,roi_id,date,time,red,green,blue,gcc
"PiCam_014_20210820_20220724","5","2021-8-20","00:00:08","   0.00575989","     0.875637","    0.0337043","     0.956874"
"PiCam_014_20210820_20220724","5","2021-8-20","05:00:06","    0.0149209","     0.296907","    0.0145571","     0.909683"
"PiCam_014_20210820_20220724","5","2021-8-20","10:00:06","      98.2358","      87.6088","      68.0249","     0.345094"
"PiCam_014_20210820_20220724","5","2021-8-20","15:00:09","      140.845","      138.956","      131.201","     0.338091"
"PiCam_014_20210820_20220724","5","2021-8-20","20:00:09","      74.7013","      67.4924","      52.8729","     0.345997"
"PiCam_014_20210820_20220724","5","2021-8-21","00:00:07","   0.00545980","     0.888207","    0.0275275","     0.964191"
"PiCam_014_20210820_20220724","5","2021-8-21","05:00:05","     0.182520","      1.31848","      1.27948","     0.474193"
"PiCam_014_20210820_20220724","5","2021-8-21","10:00:08","      66.4681","      65.1883","      56.1599","     0.347085"
"PiCam_014_20210820_20220724","5","2021-8-21","15:00:06","      115.284","      113.698","      108.991","     0.336411"
"PiCam_014_20210820_20220724","5","2021-8-21","20:00:04","      116.112","      98.2163","      71.7201","     0.343356"
"PiCam_014_20210820_20220724","5","2021-8-22","00:00:08","   0.00572018","    0.0238627","   0.00610476","     0.668655"
"PiCam_014_20210820_20220724","5","2021-8-22","05:00:06","    0.0371415","     0.696283","     0.103913","     0.831544"
"PiCam_014_20210820_20220724","5","2021-8-22","10:00:06","      92.3548","      78.3556","      60.5978","     0.338750"
"PiCam_014_20210820_20220724","5","2021-8-22","15:00:04","      140.276","      117.372","      86.9490","     0.340606"
"PiCam_014_20210820_20220724","5","2021-8-23","05:00:07","     0.896120","     0.798587","     0.115920","     0.441055"
"PiCam_014_20210820_20220724","5","2021-8-23","10:00:06","      73.5770","      72.6301","      63.1164","     0.346976"
"PiCam_014_20210820_20220724","5","2021-8-23","15:00:08","      111.336","      109.719","      100.801","     0.340895"
"PiCam_014_20210820_20220724","5","2021-8-23","20:00:06","      75.1870","      64.1428","      51.9179","     0.335391"
"PiCam_014_20210820_20220724","5","2021-8-24","00:00:04","   0.00601196","    0.0670702","   0.00426959","     0.867080"
"PiCam_014_20210820_20220724","5","2021-8-24","05:00:07","    0.0115216","     0.272255","   0.00943068","     0.928541"
"PiCam_014_20210820_20220724","5","2021-8-24","10:00:06","      104.595","      87.4732","      59.7267","     0.347399"
"PiCam_014_20210820_20220724","5","2021-8-24","15:00:08","      132.066","      107.728","      79.0866","     0.337831"
"PiCam_014_20210820_20220724","5","2021-8-24","20:00:07","      91.7617","      78.8261","      58.7936","     0.343646"
"PiCam_014_20210820_20220724","5","2021-8-25","00:00:07","   0.00495564","    0.0143397","   0.00579405","     0.571544"
"PiCam_014_20210820_20220724","5","2021-8-25","05:00:05","    0.0381627","    0.0419706","    0.0266609","     0.393004"
"PiCam_014_20210820_20220724","5","2021-8-25","10:00:04","      113.525","      93.3644","      67.2744","     0.340543"
"PiCam_014_20210820_20220724","5","2021-8-25","15:00:08","      125.742","      123.994","      118.724","     0.336519"
"PiCam_014_20210820_20220724","5","2021-8-25","20:00:07","      90.5900","      75.2519","      57.3909","     0.337101"
"PiCam_014_20210820_20220724","5","2021-8-26","00:00:06","   0.00540209","     0.880700","    0.0292080","     0.962188"
"PiCam_014_20210820_20220724","5","2021-8-26","05:00:05","   0.00420634","     0.961416","    0.0480902","     0.948411"
"PiCam_014_20210820_20220724","5","2021-8-26","10:00:04","      110.265","      89.2279","      63.5964","     0.339154"
"PiCam_014_20210820_20220724","5","2021-8-26","15:00:08","      158.431","      155.287","      148.908","     0.335664"
"PiCam_014_20210820_20220724","5","2021-8-26","20:00:08","      84.9664","      70.4219","      57.0205","     0.331539"
"PiCam_014_20210820_20220724","5","2021-8-27","00:00:07","   0.00484300","     0.868957","    0.0253438","     0.966427"
"PiCam_014_20210820_20220724","5","2021-8-27","05:00:05","     0.165085","     0.153975","    0.0266240","     0.445421"
"PiCam_014_20210820_20220724","5","2021-8-27","10:00:06","      81.7557","      77.6848","      69.7565","     0.338943"
"PiCam_014_20210820_20220724","5","2021-8-27","15:00:09","      134.000","      128.639","      124.659","     0.332145"
"PiCam_014_20210820_20220724","5","2021-8-27","20:00:08","      76.1478","      63.2834","      45.4915","     0.342216"
"PiCam_014_20210820_20220724","5","2021-8-28","00:00:06","   0.00476405","     0.884753","    0.0259144","     0.966487"
"PiCam_014_20210820_20220724","5","2021-8-28","05:00:05","   0.00474881","     0.920519","    0.0392287","     0.954404"
"PiCam_014_20210820_20220724","5","2021-8-28","10:00:08","      66.5340","      65.7601","      61.4992","     0.339331"
"PiCam_014_20210820_20220724","5","2021-8-28","15:00:07","      115.877","      113.182","      105.199","     0.338608"
"PiCam_014_20210820_20220724","5","2021-8-28","20:00:05","      87.3026","      70.2612","      49.0165","     0.340116"
"PiCam_014_20210820_20220724","5","2021-8-29","00:00:08","    0.0339813","    0.0379577","    0.0205760","     0.410287"
"PiCam_014_20210820_20220724","5","2021-8-29","05:00:07","   0.00505167","     0.890386","    0.0340667","     0.957915"
"PiCam_014_20210820_20220724","5","2021-8-29","10:00:05","      95.7238","      78.2313","      56.6416","     0.339256"
"PiCam_014_20210820_20220724","5","2021-8-29","15:00:07","      64.4244","      61.6023","      58.8456","     0.333216"
"PiCam_014_20210820_20220724","5","2021-8-29","20:00:04","      92.1610","      73.0393","      56.5949","     0.329310"
"PiCam_014_20210820_20220724","5","2021-8-30","00:00:08","    0.0339942","    0.0377435","    0.0143489","     0.438436"
"PiCam_014_20210820_20220724","5","2021-8-30","05:00:07","    0.0135576","    0.0149177","    0.0170114","     0.327957"
"PiCam_014_20210820_20220724","5","2021-8-30","10:00:05","      106.575","      82.6703","      59.8825","     0.331838"
"PiCam_014_20210820_20220724","5","2021-8-30","15:00:09","      87.8757","      69.5386","      49.9766","     0.335302"
"PiCam_014_20210820_20220724","5","2021-8-30","20:00:06","      77.5430","      63.5516","      47.5364","     0.336909"
"PiCam_014_20210820_20220724","5","2021-8-31","00:00:08","   0.00516386","     0.875183","    0.0351378","     0.955978"
"PiCam_014_20210820_20220724","5","2021-8-31","05:00:07","   0.00731158","    0.0270040","   0.00756735","     0.644749"
